neg,neu,pos,compound
0.0,0.772,0.228,0.7351
0.577,0.423,0.0,-0.802
0.0,1.0,0.0,0.0
0.077,0.895,0.028,-0.5147
0.229,0.771,0.0,-0.872
0.113,0.606,0.28,0.7667
0.0,0.96,0.04,0.0772
0.154,0.846,0.0,-0.755
0.1,0.75,0.15,0.25
0.0,1.0,0.0,0.0
0.0,0.857,0.143,0.4588
0.053,0.947,0.0,-0.2263
0.173,0.711,0.117,-0.0258
0.073,0.84,0.088,0.1027
0.068,0.797,0.134,0.4404
0.06,0.814,0.125,0.4201
0.0,0.911,0.089,0.6351
0.098,0.619,0.284,0.5574
0.0,0.57,0.43,0.9656
0.172,0.752,0.075,-0.4588
0.066,0.781,0.152,0.8176
0.138,0.862,0.0,-0.34
0.104,0.896,0.0,-0.1027
0.112,0.695,0.193,0.3612
0.0,0.923,0.077,0.4753
0.102,0.664,0.234,0.7312
0.0,0.567,0.433,0.9607
0.101,0.862,0.037,-0.5574
0.168,0.75,0.082,-0.5279
0.063,0.791,0.146,0.5574
0.1,0.853,0.047,-0.4939
0.192,0.808,0.0,-0.6908
0.027,0.973,0.0,-0.0382
0.0,0.874,0.126,0.6705
0.0,0.744,0.256,0.4767
0.0,0.84,0.16,0.2263
0.247,0.753,0.0,-0.8957
0.0,1.0,0.0,0.0
0.0,0.974,0.026,0.0387
0.219,0.5,0.281,0.25
0.126,0.706,0.168,0.4939
0.148,0.852,0.0,-0.5106
0.132,0.789,0.079,-0.2263
0.0,0.946,0.054,0.3182
0.093,0.907,0.0,-0.6124
0.169,0.811,0.02,-0.8074
0.0,0.442,0.558,0.8856
0.136,0.864,0.0,-0.2244
0.0,0.704,0.296,0.7096
0.058,0.899,0.044,-0.1531
0.241,0.709,0.05,-0.8315
0.0,0.902,0.098,0.5574
0.041,0.959,0.0,-0.0516
0.094,0.833,0.073,-0.2023
0.059,0.833,0.108,0.1779
0.0,0.819,0.181,0.4767
0.042,0.931,0.027,-0.1531
0.0,0.841,0.159,0.6249
0.0,0.575,0.425,0.9516
0.201,0.705,0.093,-0.7357
0.0,1.0,0.0,0.0
0.0,0.962,0.038,0.0572
0.0,0.9,0.1,0.4404
0.0,0.961,0.039,0.0772
0.194,0.806,0.0,-0.5574
0.3,0.7,0.0,-0.9497
0.134,0.762,0.104,-0.1496
0.071,0.623,0.307,0.7712
0.0,1.0,0.0,0.0
0.452,0.548,0.0,-0.5106
0.114,0.839,0.047,-0.5028
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.15,0.737,0.113,-0.3818
0.0,1.0,0.0,0.0
0.052,0.948,0.0,-0.1531
0.0,0.947,0.053,0.2023
0.0,0.735,0.265,0.9184
0.0,0.933,0.067,0.4215
0.0,0.924,0.076,0.4215
0.043,0.957,0.0,-0.1027
0.101,0.899,0.0,-0.4466
0.165,0.761,0.074,-0.5574
0.0,0.69,0.31,0.5574
0.0,0.702,0.298,0.7003
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.057,0.722,0.221,0.7579
0.0,1.0,0.0,0.0
0.351,0.541,0.108,-0.5719
0.158,0.842,0.0,-0.4939
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.87,0.13,0.802
0.041,0.911,0.048,0.079
0.0,0.803,0.197,0.659
0.069,0.78,0.151,0.6808
0.27,0.689,0.041,-0.8838
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.118,0.763,0.119,0.0018
0.0,0.838,0.162,0.8073
0.0,1.0,0.0,0.0
0.184,0.816,0.0,-0.5766
0.0,0.932,0.068,0.0258
0.231,0.635,0.134,-0.6092
0.0,0.833,0.167,0.4215
0.0,1.0,0.0,0.0
0.078,0.861,0.061,0.092
0.066,0.934,0.0,-0.296
0.0,0.866,0.134,0.5719
0.0,0.637,0.363,0.6908
0.145,0.855,0.0,-0.7003
0.237,0.656,0.107,-0.2933
0.0,0.945,0.055,0.0258
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.09,0.847,0.063,-0.2732
0.071,0.824,0.106,0.2944
0.322,0.678,0.0,-0.9297
0.147,0.755,0.097,-0.34
0.111,0.889,0.0,-0.5411
0.0,0.734,0.266,0.5719
0.05,0.868,0.082,0.34
0.0,1.0,0.0,0.0
0.091,0.909,0.0,-0.6486
0.164,0.836,0.0,-0.2846
0.0,0.711,0.289,0.861
0.148,0.674,0.178,-0.1984
0.0,1.0,0.0,0.0
0.0,0.896,0.104,0.5574
0.103,0.769,0.128,-0.0258
0.082,0.88,0.038,-0.3597
0.095,0.905,0.0,-0.5574
0.109,0.837,0.053,-0.5255
0.266,0.734,0.0,-0.4404
0.0,0.899,0.101,0.4215
0.133,0.867,0.0,-0.6369
0.244,0.695,0.06,-0.8689
0.0,0.94,0.06,0.1531
0.0,0.729,0.271,0.8126
0.0,1.0,0.0,0.0
0.083,0.917,0.0,-0.4019
0.148,0.852,0.0,-0.7096
0.0,0.871,0.129,0.6705
0.077,0.923,0.0,-0.3818
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.26,0.424,0.316,0.4939
0.0,0.876,0.124,0.1779
0.135,0.825,0.04,-0.6023
0.0,1.0,0.0,0.0
0.423,0.577,0.0,-0.6597
0.147,0.659,0.195,0.3818
0.0,0.804,0.196,0.296
0.059,0.848,0.093,0.3182
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.783,0.217,0.5574
0.0,0.787,0.213,0.1779
0.0,1.0,0.0,0.0
0.158,0.842,0.0,-0.3878
0.03,0.667,0.303,0.9392
0.062,0.769,0.168,0.6229
0.215,0.69,0.095,-0.7845
0.0,1.0,0.0,0.0
0.117,0.883,0.0,-0.644
0.0,1.0,0.0,0.0
0.0,0.943,0.057,0.2732
0.15,0.751,0.099,-0.5423
0.216,0.699,0.085,-0.6486
0.107,0.857,0.036,-0.5106
0.133,0.771,0.096,-0.1027
0.0,0.941,0.059,0.4019
0.118,0.757,0.125,0.34
0.0,1.0,0.0,0.0
0.0,0.824,0.176,0.5994
0.152,0.848,0.0,-0.8316
0.121,0.879,0.0,-0.296
0.193,0.653,0.153,-0.3818
0.0,1.0,0.0,0.0
0.392,0.53,0.078,-0.836
0.145,0.855,0.0,-0.6808
0.0,0.953,0.047,0.25
0.0,0.862,0.138,0.7096
0.064,0.7,0.235,0.7269
0.0,0.815,0.185,0.8238
0.062,0.76,0.177,0.7089
0.0,0.82,0.18,0.7964
0.0,0.862,0.138,0.4939
0.133,0.867,0.0,-0.25
0.178,0.822,0.0,-0.3818
0.154,0.718,0.127,-0.3612
0.0,1.0,0.0,0.0
0.139,0.815,0.046,-0.5267
0.0,0.848,0.152,0.6636
0.074,0.859,0.067,-0.0772
0.0,0.714,0.286,0.5574
0.0,1.0,0.0,0.0
0.209,0.633,0.157,-0.1761
0.0,0.719,0.281,0.5461
0.091,0.909,0.0,-0.4588
0.035,0.759,0.206,0.8312
0.078,0.689,0.234,0.6369
0.0,0.815,0.185,0.8074
0.0,0.872,0.128,0.5574
0.064,0.936,0.0,-0.2584
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.922,0.078,0.5106
0.0,1.0,0.0,0.0
0.0,0.657,0.343,0.7841
0.17,0.83,0.0,-0.5994
0.078,0.824,0.099,0.2263
0.152,0.741,0.107,-0.5106
0.325,0.675,0.0,-0.9628
0.219,0.781,0.0,-0.7506
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.126,0.573,0.301,0.6176
0.067,0.933,0.0,-0.3818
0.286,0.714,0.0,-0.6597
0.061,0.911,0.028,-0.3182
0.043,0.809,0.148,0.4404
0.0,1.0,0.0,0.0
0.149,0.851,0.0,-0.8126
0.0,1.0,0.0,0.0
0.077,0.822,0.101,0.0772
0.13,0.87,0.0,-0.128
0.0,1.0,0.0,0.0
0.088,0.718,0.194,0.6736
0.119,0.827,0.054,-0.5423
0.416,0.584,0.0,-0.6908
0.0,1.0,0.0,0.0
0.0,0.97,0.03,0.0772
0.0,0.884,0.116,0.4215
0.0,1.0,0.0,0.0
0.12,0.799,0.081,-0.5615
0.0,0.742,0.258,0.9318
0.176,0.824,0.0,-0.8271
0.0,0.832,0.168,0.7964
0.0,1.0,0.0,0.0
0.135,0.727,0.138,0.0276
0.466,0.534,0.0,-0.9319
0.157,0.649,0.195,0.1027
0.113,0.752,0.135,0.2778
0.377,0.521,0.102,-0.9017
0.143,0.857,0.0,-0.7579
0.0,0.963,0.037,0.0772
0.0,0.909,0.091,0.5574
0.0,0.833,0.167,0.5574
0.0,0.833,0.167,0.8126
0.0,0.783,0.217,0.3612
0.265,0.735,0.0,-0.8807
0.0,0.943,0.057,0.3612
0.0,0.777,0.223,0.5574
0.158,0.842,0.0,-0.7876
0.0,1.0,0.0,0.0
0.242,0.758,0.0,-0.8957
0.052,0.779,0.169,0.6597
0.0,1.0,0.0,0.0
0.0,0.784,0.216,0.5106
0.0,0.662,0.338,0.9368
0.108,0.738,0.154,0.2732
0.0,1.0,0.0,0.0
0.224,0.776,0.0,-0.8402
0.1,0.853,0.047,-0.296
0.156,0.673,0.171,0.128
0.0,0.947,0.053,0.34
0.165,0.617,0.218,0.3818
0.168,0.727,0.105,-0.6096
0.091,0.867,0.042,-0.296
0.0,1.0,0.0,0.0
0.0,0.911,0.089,0.4019
0.247,0.753,0.0,-0.802
0.282,0.718,0.0,-0.7713
0.0,0.939,0.061,0.4215
0.265,0.581,0.155,-0.4019
0.459,0.541,0.0,-0.9246
0.0,0.926,0.074,0.4215
0.0,1.0,0.0,0.0
0.5,0.5,0.0,-0.25
0.21,0.701,0.089,-0.6908
0.0,0.831,0.169,0.6249
0.42,0.58,0.0,-0.7247
0.0,0.811,0.189,0.8225
0.0,0.919,0.081,0.4926
0.0,0.969,0.031,0.0516
0.0,1.0,0.0,0.0
0.0,0.906,0.094,0.3612
0.157,0.843,0.0,-0.5994
0.116,0.84,0.044,-0.6808
0.0,1.0,0.0,0.0
0.135,0.865,0.0,-0.5574
0.0,0.713,0.287,0.7371
0.0,0.768,0.232,0.8591
0.36,0.543,0.097,-0.8316
0.053,0.861,0.086,0.34
0.153,0.652,0.195,0.4019
0.0,1.0,0.0,0.0
0.0,0.931,0.069,0.3182
0.081,0.919,0.0,-0.5574
0.0,0.732,0.268,0.9134
0.0,1.0,0.0,0.0
0.115,0.783,0.101,-0.0772
0.079,0.714,0.207,0.6124
0.222,0.778,0.0,-0.5719
0.064,0.859,0.076,0.128
0.058,0.942,0.0,-0.327
0.209,0.686,0.105,-0.4404
0.091,0.909,0.0,-0.3182
0.057,0.943,0.0,-0.1027
0.0,0.956,0.044,0.25
0.412,0.588,0.0,-0.5423
0.121,0.879,0.0,-0.296
0.0,0.803,0.197,0.4019
0.114,0.725,0.161,0.2263
0.0,0.625,0.375,0.7184
0.0,0.789,0.211,0.8316
0.0,0.777,0.223,0.836
0.143,0.793,0.064,-0.555
0.24,0.646,0.114,-0.8316
0.0,1.0,0.0,0.0
0.208,0.688,0.104,-0.6808
0.117,0.725,0.158,0.0516
0.026,0.888,0.086,0.5222
0.0,1.0,0.0,0.0
0.0,0.633,0.367,0.4404
0.14,0.86,0.0,-0.5267
0.0,1.0,0.0,0.0
0.187,0.813,0.0,-0.8074
0.0,0.761,0.239,0.296
0.158,0.842,0.0,-0.5423
0.0,1.0,0.0,0.0
0.045,0.756,0.199,0.7964
0.0,0.798,0.202,0.8442
0.128,0.783,0.089,-0.2732
0.116,0.884,0.0,-0.6705
0.0,0.86,0.14,0.7456
0.0,0.846,0.154,0.4767
0.063,0.768,0.17,0.5093
0.0,1.0,0.0,0.0
0.0,0.925,0.075,0.4404
0.189,0.737,0.074,-0.7269
0.084,0.781,0.135,0.2498
0.12,0.803,0.077,-0.3182
0.0,0.873,0.127,0.6597
0.0,0.743,0.257,0.6369
0.0,1.0,0.0,0.0
0.0,0.935,0.065,0.2732
0.074,0.926,0.0,-0.0516
0.0,0.881,0.119,0.7263
0.094,0.719,0.187,0.6369
0.151,0.849,0.0,-0.5994
0.0,1.0,0.0,0.0
0.0,0.879,0.121,0.296
0.22,0.78,0.0,-0.4767
0.0,1.0,0.0,0.0
0.0,0.841,0.159,0.6652
0.0,1.0,0.0,0.0
0.159,0.841,0.0,-0.5267
0.249,0.727,0.024,-0.9246
0.071,0.929,0.0,-0.4588
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.797,0.203,0.4215
0.0,0.909,0.091,0.3182
0.099,0.901,0.0,-0.2183
0.089,0.819,0.092,0.0258
0.0,0.794,0.206,0.8717
0.0,1.0,0.0,0.0
0.088,0.912,0.0,-0.5106
0.0,0.801,0.199,0.7717
0.281,0.719,0.0,-0.6908
0.231,0.769,0.0,-0.5994
0.0,0.929,0.071,0.5106
0.0,0.934,0.066,0.4019
0.095,0.714,0.19,0.7345
0.046,0.877,0.077,0.128
0.053,0.687,0.261,0.8519
0.0,1.0,0.0,0.0
0.246,0.66,0.094,-0.5487
0.0,0.916,0.084,0.5267
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.265,0.735,0.0,-0.69
0.0,0.859,0.141,0.3818
0.274,0.726,0.0,-0.6597
0.131,0.577,0.292,0.4703
0.162,0.785,0.053,-0.6908
0.0,1.0,0.0,0.0
0.122,0.685,0.193,0.34
0.148,0.778,0.074,-0.2023
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.942,0.058,0.2023
0.0,0.837,0.163,0.7783
0.363,0.587,0.049,-0.9628
0.102,0.591,0.307,0.6369
0.0,0.914,0.086,0.4939
0.087,0.913,0.0,-0.6249
0.0,0.87,0.13,0.5106
0.0,1.0,0.0,0.0
0.0,0.776,0.224,0.6705
0.063,0.937,0.0,-0.4404
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.786,0.214,0.9001
0.129,0.753,0.118,0.1164
0.0,0.915,0.085,0.4215
0.0,0.926,0.074,0.4019
0.169,0.831,0.0,-0.6901
0.0,1.0,0.0,0.0
0.155,0.845,0.0,-0.5267
0.216,0.72,0.065,-0.7269
0.062,0.885,0.053,-0.0516
0.0,0.907,0.093,0.4588
0.0,1.0,0.0,0.0
0.114,0.818,0.068,-0.4588
0.133,0.784,0.083,-0.3751
0.0,0.871,0.129,0.5106
0.0,0.838,0.162,0.4404
0.0,0.844,0.156,0.802
0.155,0.845,0.0,-0.296
0.0,1.0,0.0,0.0
0.126,0.823,0.051,-0.3818
0.108,0.757,0.135,0.128
0.09,0.757,0.153,0.6093
0.0,1.0,0.0,0.0
0.218,0.563,0.218,0.25
0.228,0.611,0.162,-0.5706
0.099,0.783,0.118,0.2481
0.148,0.82,0.032,-0.8126
0.0,0.956,0.044,0.0258
0.0,1.0,0.0,0.0
0.14,0.721,0.139,-0.0258
0.0,0.87,0.13,0.5574
0.111,0.889,0.0,-0.3612
0.0,1.0,0.0,0.0
0.228,0.772,0.0,-0.7351
0.42,0.518,0.062,-0.9816
0.136,0.864,0.0,-0.5106
0.052,0.948,0.0,-0.296
0.184,0.795,0.021,-0.8542
0.0,1.0,0.0,0.0
0.081,0.807,0.112,0.25
0.0,0.915,0.085,0.5574
0.109,0.64,0.251,0.6486
0.144,0.789,0.067,-0.5106
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.101,0.899,0.0,-0.5574
0.359,0.641,0.0,-0.9135
0.0,0.898,0.102,0.6124
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.848,0.152,0.5267
0.0,1.0,0.0,0.0
0.111,0.889,0.0,-0.4336
0.164,0.836,0.0,-0.4833
0.0,1.0,0.0,0.0
0.268,0.659,0.073,-0.8209
0.0,0.854,0.146,0.7184
0.0,1.0,0.0,0.0
0.219,0.781,0.0,-0.8448
0.167,0.833,0.0,-0.296
0.26,0.74,0.0,-0.9186
0.106,0.894,0.0,-0.636
0.0,1.0,0.0,0.0
0.101,0.732,0.167,0.4019
0.0,1.0,0.0,0.0
0.115,0.559,0.326,0.7506
0.094,0.819,0.087,-0.0772
0.177,0.823,0.0,-0.4767
0.0,0.852,0.148,0.5719
0.178,0.781,0.042,-0.8166
0.0,0.753,0.247,0.5574
0.0,0.861,0.139,0.2732
0.0,0.755,0.245,0.9001
0.0,0.915,0.085,0.3612
0.118,0.882,0.0,-0.4215
0.0,1.0,0.0,0.0
0.121,0.879,0.0,-0.6249
0.113,0.728,0.159,0.34
0.038,0.82,0.142,0.5859
0.0,1.0,0.0,0.0
0.065,0.872,0.062,-0.0258
0.065,0.783,0.152,0.4588
0.29,0.71,0.0,-0.6486
0.0,0.944,0.056,0.0772
0.272,0.679,0.049,-0.7845
0.161,0.769,0.07,-0.4588
0.0,1.0,0.0,0.0
0.0,0.825,0.175,0.5423
0.0,0.967,0.033,0.0772
0.0,1.0,0.0,0.0
0.08,0.831,0.09,0.0772
0.194,0.702,0.104,-0.7717
0.067,0.892,0.042,-0.2144
0.065,0.935,0.0,-0.2023
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.687,0.313,0.9655
0.0,0.826,0.174,0.7783
0.081,0.919,0.0,-0.5994
0.0,1.0,0.0,0.0
0.201,0.748,0.051,-0.7506
0.0,1.0,0.0,0.0
0.0,0.88,0.12,0.6656
0.116,0.791,0.093,-0.2023
0.255,0.745,0.0,-0.34
0.0,0.87,0.13,0.5829
0.127,0.873,0.0,-0.1901
0.17,0.83,0.0,-0.5719
0.274,0.726,0.0,-0.8074
0.246,0.673,0.081,-0.7321
0.104,0.896,0.0,-0.6124
0.081,0.919,0.0,-0.3182
0.0,1.0,0.0,0.0
0.122,0.878,0.0,-0.6597
0.067,0.817,0.115,0.128
0.0,0.825,0.175,0.802
0.297,0.446,0.257,-0.2023
0.0,0.735,0.265,0.5574
0.0,0.913,0.087,0.5859
0.076,0.874,0.05,-0.244
0.0,1.0,0.0,0.0
0.097,0.903,0.0,-0.5267
0.0,1.0,0.0,0.0
0.168,0.768,0.064,-0.6124
0.111,0.889,0.0,-0.6249
0.254,0.722,0.024,-0.8591
0.07,0.686,0.244,0.8924
0.089,0.845,0.066,-0.0258
0.0,0.86,0.14,0.6369
0.0,1.0,0.0,0.0
0.153,0.736,0.11,-0.1027
0.205,0.795,0.0,-0.8906
0.103,0.784,0.113,0.0772
0.0,1.0,0.0,0.0
0.0,0.948,0.052,0.1531
0.243,0.704,0.052,-0.9129
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.152,0.761,0.087,-0.34
0.174,0.73,0.096,-0.4767
0.199,0.801,0.0,-0.8481
0.151,0.849,0.0,-0.5994
0.201,0.687,0.113,-0.6381
0.164,0.758,0.078,-0.5423
0.065,0.935,0.0,-0.4215
0.0,1.0,0.0,0.0
0.052,0.948,0.0,-0.3412
0.209,0.714,0.077,-0.7184
0.0,1.0,0.0,0.0
0.196,0.804,0.0,-0.296
0.049,0.859,0.092,0.2732
0.04,0.84,0.12,0.4939
0.048,0.771,0.18,0.717
0.0,1.0,0.0,0.0
0.151,0.769,0.08,-0.34
0.07,0.728,0.203,0.6369
0.048,0.85,0.103,0.2204
0.345,0.655,0.0,-0.7003
0.193,0.807,0.0,-0.8827
0.252,0.696,0.052,-0.8883
0.115,0.755,0.129,0.2023
0.166,0.774,0.06,-0.5994
0.0,0.731,0.269,0.8953
0.0,0.878,0.122,0.2023
0.245,0.509,0.247,0.0258
0.049,0.951,0.0,-0.3182
0.0,1.0,0.0,0.0
0.23,0.704,0.066,-0.9059
0.063,0.832,0.105,0.3919
0.116,0.818,0.066,-0.3612
0.044,0.753,0.203,0.8126
0.0,1.0,0.0,0.0
0.0,0.951,0.049,0.0772
0.0,0.913,0.087,0.5574
0.061,0.814,0.124,0.4215
0.0,1.0,0.0,0.0
0.408,0.592,0.0,-0.9081
0.099,0.824,0.077,-0.2023
0.089,0.737,0.175,0.7106
0.066,0.934,0.0,-0.296
0.0,0.825,0.175,0.5574
0.251,0.749,0.0,-0.7475
0.108,0.82,0.071,-0.34
0.051,0.901,0.048,-0.0258
0.06,0.72,0.221,0.7579
0.0,1.0,0.0,0.0
0.252,0.638,0.11,-0.8221
0.0,0.652,0.348,0.7506
0.0,0.836,0.164,0.5994
0.178,0.822,0.0,-0.7579
0.0,0.784,0.216,0.5106
0.039,0.779,0.182,0.6597
0.141,0.724,0.134,-0.296
0.286,0.714,0.0,-0.7184
0.279,0.62,0.101,-0.5106
0.059,0.782,0.159,0.5719
0.111,0.889,0.0,-0.6808
0.0,0.915,0.085,0.4019
0.0,0.935,0.065,0.4019
0.0,0.585,0.415,0.9093
0.098,0.645,0.256,0.8834
0.093,0.907,0.0,-0.5574
0.097,0.674,0.228,0.5
0.16,0.84,0.0,-0.2732
0.0,0.791,0.209,0.5423
0.106,0.894,0.0,-0.5994
0.138,0.742,0.12,-0.1779
0.0,1.0,0.0,0.0
0.047,0.918,0.035,-0.1655
0.236,0.645,0.119,-0.7003
0.0,0.912,0.088,0.5242
0.245,0.755,0.0,-0.5994
0.0,1.0,0.0,0.0
0.0,0.915,0.085,0.4019
0.188,0.812,0.0,-0.7865
0.082,0.918,0.0,-0.34
0.0,0.854,0.146,0.2235
0.0,1.0,0.0,0.0
0.247,0.66,0.094,-0.8322
0.13,0.87,0.0,-0.2023
0.044,0.541,0.415,0.9693
0.0,0.674,0.326,0.8268
0.0,1.0,0.0,0.0
0.454,0.546,0.0,-0.9428
0.12,0.88,0.0,-0.128
0.0,1.0,0.0,0.0
0.051,0.949,0.0,-0.1695
0.066,0.821,0.113,0.2748
0.106,0.647,0.247,0.4648
0.0,0.952,0.048,0.0258
0.0,1.0,0.0,0.0
0.074,0.878,0.048,-0.3182
0.084,0.809,0.107,0.1779
0.0,1.0,0.0,0.0
0.0,0.854,0.146,0.5574
0.0,0.928,0.072,0.4019
0.0,0.791,0.209,0.7506
0.039,0.961,0.0,-0.2023
0.281,0.719,0.0,-0.5994
0.071,0.775,0.155,0.5707
0.216,0.667,0.117,-0.6943
0.0,0.904,0.096,0.5106
0.094,0.812,0.094,0.0
0.048,0.779,0.173,0.7096
0.454,0.546,0.0,-0.3595
0.0,0.825,0.175,0.5574
0.0,1.0,0.0,0.0
0.113,0.887,0.0,-0.3182
0.127,0.873,0.0,-0.6249
0.093,0.852,0.055,-0.2263
0.0,0.838,0.162,0.4019
0.0,0.852,0.148,0.743
0.055,0.782,0.164,0.6808
0.0,1.0,0.0,0.0
0.364,0.594,0.042,-0.9709
0.0,1.0,0.0,0.0
0.096,0.799,0.105,0.0772
0.143,0.68,0.177,0.25
0.098,0.691,0.211,0.8181
0.0,1.0,0.0,0.0
0.163,0.726,0.111,-0.3147
0.0,1.0,0.0,0.0
0.126,0.651,0.223,0.5574
0.0,0.708,0.292,0.4391
0.031,0.917,0.053,0.2199
0.0,1.0,0.0,0.0
0.061,0.785,0.154,0.4939
0.1,0.871,0.028,-0.5106
0.0,1.0,0.0,0.0
0.126,0.779,0.096,-0.3595
0.211,0.789,0.0,-0.296
0.142,0.858,0.0,-0.743
0.0,0.931,0.069,0.4696
0.021,0.841,0.139,0.7644
0.151,0.675,0.174,-0.1719
0.0,1.0,0.0,0.0
0.092,0.789,0.118,0.1531
0.272,0.728,0.0,-0.6249
0.084,0.916,0.0,-0.296
0.046,0.752,0.202,0.8168
0.291,0.709,0.0,-0.8126
0.095,0.905,0.0,-0.296
0.0,1.0,0.0,0.0
0.121,0.879,0.0,-0.5859
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.926,0.074,0.4215
0.05,0.95,0.0,-0.2869
0.186,0.734,0.079,-0.4215
0.103,0.731,0.166,0.3326
0.08,0.92,0.0,-0.2732
0.0,1.0,0.0,0.0
0.06,0.895,0.045,-0.2023
0.0,1.0,0.0,0.0
0.125,0.776,0.1,-0.2263
0.125,0.828,0.046,-0.443
0.231,0.769,0.0,-0.6808
0.143,0.659,0.198,0.25
0.045,0.892,0.063,0.2023
0.0,0.944,0.056,0.3818
0.232,0.768,0.0,-0.854
0.0,0.903,0.097,0.5719
0.0,1.0,0.0,0.0
0.08,0.846,0.074,-0.0772
0.13,0.56,0.31,0.794
0.0,0.868,0.132,0.7177
0.323,0.649,0.029,-0.9371
0.098,0.768,0.135,0.2023
0.0,1.0,0.0,0.0
0.043,0.659,0.297,0.8349
0.0,1.0,0.0,0.0
0.0,0.904,0.096,0.6808
0.183,0.817,0.0,-0.7717
0.196,0.804,0.0,-0.8316
0.05,0.95,0.0,-0.34
0.317,0.683,0.0,-0.7579
0.0,1.0,0.0,0.0
0.25,0.625,0.125,-0.6124
0.0,1.0,0.0,0.0
0.205,0.795,0.0,-0.2023
0.0,0.869,0.131,0.7089
0.16,0.84,0.0,-0.2263
0.107,0.893,0.0,-0.4939
0.176,0.824,0.0,-0.8878
0.656,0.344,0.0,-0.824
0.0,0.849,0.151,0.6187
0.0,0.913,0.087,0.2732
0.0,0.69,0.31,0.2023
0.304,0.696,0.0,-0.5859
0.0,0.881,0.119,0.4767
0.123,0.711,0.165,0.25
0.0,0.878,0.122,0.5574
0.0,0.96,0.04,0.2263
0.0,0.549,0.451,0.9524
0.0,0.942,0.058,0.2023
0.104,0.815,0.081,-0.0772
0.095,0.905,0.0,-0.5499
0.128,0.76,0.112,0.128
0.0,1.0,0.0,0.0
0.372,0.419,0.209,-0.5423
0.649,0.351,0.0,-0.5719
0.323,0.677,0.0,-0.7351
0.095,0.796,0.109,0.0762
0.0,1.0,0.0,0.0
0.329,0.671,0.0,-0.5994
0.0,1.0,0.0,0.0
0.0,0.833,0.167,0.5574
0.0,0.851,0.149,0.836
0.0,0.763,0.237,0.4215
0.0,1.0,0.0,0.0
0.0,0.713,0.287,0.9313
0.0,1.0,0.0,0.0
0.187,0.813,0.0,-0.5994
0.236,0.663,0.101,-0.6449
0.138,0.808,0.054,-0.4215
0.135,0.805,0.06,-0.5032
0.178,0.731,0.091,-0.5899
0.057,0.801,0.142,0.5859
0.0,0.852,0.148,0.5948
0.121,0.879,0.0,-0.5719
0.158,0.684,0.158,0.0065
0.0,1.0,0.0,0.0
0.0,0.725,0.275,0.886
0.0,1.0,0.0,0.0
0.151,0.849,0.0,-0.765
0.273,0.676,0.052,-0.8788
0.0,1.0,0.0,0.0
0.164,0.757,0.078,-0.5106
0.0,0.882,0.118,0.7519
0.111,0.655,0.233,0.4329
0.0,0.876,0.124,0.4019
0.0,1.0,0.0,0.0
0.223,0.585,0.192,-0.1513
0.0,0.688,0.312,0.8402
0.0,1.0,0.0,0.0
0.182,0.722,0.096,-0.624
0.0,0.867,0.133,0.743
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.091,0.909,0.0,-0.5719
0.086,0.914,0.0,-0.128
0.0,1.0,0.0,0.0
0.04,0.79,0.17,0.7425
0.137,0.819,0.043,-0.5994
0.0,0.657,0.343,0.8739
0.06,0.94,0.0,-0.3818
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.093,0.746,0.16,0.3614
0.0,1.0,0.0,0.0
0.056,0.69,0.255,0.8176
0.059,0.763,0.178,0.6908
0.0,0.743,0.257,0.8402
0.0,0.719,0.281,0.8779
0.0,1.0,0.0,0.0
0.0,0.697,0.303,0.7269
0.101,0.788,0.111,-0.128
0.066,0.855,0.08,-0.0717
0.221,0.779,0.0,-0.3716
0.233,0.767,0.0,-0.8816
0.0,0.615,0.385,0.7096
0.08,0.85,0.07,-0.1027
0.0,0.763,0.237,0.4767
0.075,0.925,0.0,-0.5514
0.0,0.882,0.118,0.4215
0.098,0.712,0.19,0.6486
