followers_count,following_count,tweet_count,listed_count
12523,6595,47364,64
36490471,18,345837,131149
82378,245,8839,2638
37843,1635,69277,1223
223551,7700,20096,810
5663,5859,372187,70
596076,38046,11605,385
491026,920,163514,4240
1198425,463,114797,18111
56568,7917,23488,283
59445,26803,66850,90
2897862,47,4150,7314
1746,1631,102020,22
3560,3654,45183,2
667267,155,304789,5209
59448,26804,66850,90
8603,866,3370,528
4412140,459,5725,10313
115486,1428,87249,635
442313,2100,91442,1469
63059151,121,77788,193061
155923,2266,36327,1464
4915149,3,56666,21727
3762320,1,122714,4976
6052285,298,161599,2695
21330,5023,78523,348
319006,463,79919,2526
52926733,877,471443,215314
32566,463,10539,348
18954984,8,4076,24115
39428,993,2147,875
4357953,0,1716,8457
101297,557,47984,589
856565,3,797598,1167
927322,3142,82133,2376
1782342,943,129112,7799
47076,4509,5675,144
1319279,791,81149,9477
25556159,11,24081,18003
1590816,110,158956,9296
1564845,1424,19496,7276
1319313,791,81149,9476
1074126,88745,305347,4634
365413,3911,64042,6728
567681,126,201254,2678
5728,1464,36118,76
771523,759,6353,2210
244854,1719,45350,1385
18550,473,4592,65
5093240,2193,522423,3227
106765,1007,14079,1376
38224,305,8953,131
346531,2154,5272,1740
6919477,0,557734,6103
58079980,1104,373315,154346
82574,670,40659,256
1023039,19,4277,461
4192,1484,126643,19
24595,906,127321,34
1914,4990,269476,88
711473,5507,21436,4936
227137,2723,169323,1625
719400,1689,99399,5415
455780,1487,94296,3986
1707702,152,69165,7236
27430,3723,85477,274
59067,892,35501,840
10883,1229,27626,371
933627,11395,33051,5040
3583646,2287,33578,10098
323919,506,7170,3105
6919451,0,557734,6103
8038963,833,189933,16832
1660,740,221281,24
278202,278,8928,2856
377140,811,262415,7779
10397,59,6281,20
9103579,1857,338240,50542
125913,5455,247155,783
232795,1018,70012,1647
527611,2419,136978,2887
1145878,1043,56206,3684
17475800,488,384868,65507
53686,5235,27207,1313
65443,943,53940,110
1943146,1182,19389,5085
705059,747,313664,2441
25096,8246,213348,99
387326,3878,18237,1347
1044764,1062,375844,1730
238265,244,93563,4799
1162068,3436,115318,21053
92272,1752,104424,30
1319313,791,81149,9476
36490082,18,345837,131167
160458,4155,17963,2320
15432300,61,3599,5742
212540,345,31414,390
1782344,943,129113,7798
744927,28,4019,198
26637496,143,305019,120773
4668917,853,496667,38245
305919,5586,257346,3068
1319313,791,81149,9476
79534,5605,11808,345
1159817,2517,111912,1031
58079987,1104,373315,154346
151259,1353,66994,1521
115023,1065,7149,495
867168,483,24690,2566
2431464,616,30298,8174
1782344,943,129113,7798
17475868,488,384868,65507
34178325,48,8198,39076
223089,18576,16447,1546
1069253,392,91846,1582
43698,432,8776,190
59025,4139,2930,23
192478,1515,30650,2380
4628976,98,22538,36434
1479,406,1347,33
2087528,8643,58031,13751
15838,562,8638,613
764,262,1922,0
247343,2443,15609,2928
26252,2276,68488,127
119754,722,58706,1175
25160951,1218,853697,133990
34178327,48,8198,39076
3623437,6828,76021,33780
1745969,222,3667,4840
1074182,88747,305347,4634
756920,12526,31024,1074
26637498,143,305019,120773
3638204,409,901206,4732
99737,4436,14151,469
3411025,24094,22784,14496
57826,3073,21978,723
24431,1580,14988,877
175296,72,712,488
9174,2968,3974,102
22498,1216,5761,521
327789,674,246826,3588
25160952,1218,853697,133990
3697467,413,709481,35368
114019,314,34729,722
488970,2677,80857,245
4698275,397,963912,6783
23324,533,11727,164
752,223,529,0
37882,321,3654,935
52927240,877,471443,215309
1115,569,2701,30
3222,4229,16753,7
187561,17,8054,1172
58079987,1104,373315,154346
455780,1487,94296,3986
2743034,1290,238731,9882
22149,22819,180604,14
20723,599,55865,609
58079995,1104,373315,154346
726985,60,10531,1054
7965319,2027,148056,17276
8621941,590,335402,55930
89897,255,4473,49
346440,31691,316662,2487
615220,1875,141870,7886
7296,4734,14764,17
15809354,6826,318200,104352
112501,3904,34405,1345
8930961,67769,230459,70166
60553,10789,25654,773
602382,245,4005,162
487147,795,109368,7939
71062,1464,19620,502
1116,270,2727,16
7769321,23,522611,30026
58079997,1104,373315,154346
671298,271,46208,5309
167197,10771,13674,546
6551,2580,25369,99
91922,208,1414,194
1980990,3295,26345,5833
3194098,97,4619,11761
13358281,74,222502,8366
7965318,2027,148056,17276
2736,244,324,3
708451,996,25540,4269
71668,66998,17128,246
143688,2532,15972,1429
9837,2051,25468,115
5909598,565,12458,18148
280742,103,41730,1575
5952,9,1463,11
956912,780,5662,573
58080000,1104,373315,154346
817819,782,374121,11146
86457,5268,23635,582
1052,670,128447,7
56937,237,21836,2064
255309,1353,15141,201
40034174,734,134212,44424
58079923,1104,373315,154337
671794,1,31174,402
10623876,4623,19579,51616
110717,833,33743,878
58079923,1104,373315,154337
3638203,409,901206,4732
1244748,233,170839,15590
149886,2101,14338,775
113725,11446,44743,887
567422,955,4358,4789
69014,18004,28379,1950
34128,553,38930,97
16990,15967,16201,22
91560,5596,13460,413
229619,1858,65839,1890
20521,812,3599,240
58080000,1104,373315,154346
2820238,294,100832,7769
891428,567,332738,2930
1455393,3474,53775,4044
52926771,877,471443,215314
708755,1070,46704,7869
44064,8905,36889,361
290129,1583,352265,3148
63314,2906,90128,82
135768,1831,59910,517
1409924,3165,18446,4022
22436,11735,76031,29
7769321,23,522611,30026
4412162,459,5725,10313
1224265,383,14064,746
86004,6334,189191,949
111399,1953,59661,1657
7851730,1919,14987,12243
58080004,1104,373315,154346
21486,99,4233,148
10473526,1060,746377,69132
14719,2281,12898,565
455902,3571,103752,4044
319006,463,79919,2526
287414,1320,20234,6181
25160958,1218,853697,133990
433803,13567,22481,1568
524918,7530,39489,4136
2575465,775,375697,8397
12817629,14940,14040,10907
425195,1263,22055,2412
58080007,1104,373315,154346
95328,73933,102431,92
41387,119,5019,401
81046,9722,97898,1705
2743035,1290,238731,9882
153619,4725,71612,1425
64087,3761,79717,572
186788,731,15704,2192
6919478,0,557735,6103
452416,420,14055,326
17217,312,3676,27
1926212,116,48267,951
1319312,791,81149,9476
1883551,535,213160,5361
19680090,732,16523,26805
711473,5507,21436,4936
5342393,199,162540,3516
4467866,22,840702,1090
1761312,195444,51377,5239
395075,961,46187,2777
47186,1007,74320,859
147354,3719,60494,1012
772804,8937,76666,2066
2355760,5045,41393,13748
642261,1724,68206,7132
962991,3267,179528,5735
24674,5933,45936,137
55117,2719,58318,302
10473528,1060,746377,69132
115734,41317,122779,163
15923198,7,1369,11121
4702646,790,278970,30205
109654,5818,30386,966
127107,5345,45419,3960
17021,961,4248,226
17475804,488,384868,65507
462605,2195,24253,1551
3515699,549,614122,10299
425894,299,4827,133
2028385,1183,352324,13294
1745972,222,3667,4840
774373,120439,121979,3293
59564,213,5444,397
1002,1771,49373,0
45130,1398,8138,386
75397,968,14327,137
26,46,301,0
16981,16356,64489,15
25160962,1218,853697,133990
127757,13345,128827,440
935580,17,121571,8191
11247638,1752,69345,35078
90033,1970,70300,548
20585891,279,6158,4568
596075,38046,11605,385
73780,1027,10267,824
567681,126,201254,2678
175296,72,712,488
58103,3841,58741,666
553375,1192,37999,6502
752020,37,2742,140
628068,6245,57921,6719
22027,8708,29984,21
7098,1044,60330,77
4702707,790,278970,30207
1112063,976,37390,3993
423388,635,5016,2136
426082,3000,47427,1258
13241,701,17291,447
2355760,5045,41393,13748
4880,5081,32354,31
1484100,1605,12680,11135
3762322,1,122714,4976
18908,14422,254730,30
425163,204,18557,1415
91184,3005,101512,295
131935404,583356,16474,221714
6099887,941,39854,15203
108989,1368,88380,1375
189013,1053,21130,960
1439221,185,307388,1109
325970,185,4860,146
25385,1351,19020,130
5200,4047,19669,5
197197,3372,27633,1994
558884,199,32841,887
3343928,10480,257224,25474
2743035,1290,238731,9882
2722510,2227,448859,13635
96625,3037,29769,901
92809,22,21745,86
3143998,33,6901,7245
3043790,840,496444,10215
163821,12272,176797,1900
19327,5284,32705,598
1274521,794,41805,7729
176026,119304,444501,184
367134,335,223737,1331
425163,204,18557,1415
9103584,1857,338240,50542
9103584,1857,338240,50542
4585,5063,48942,12
227736,4038,259340,2058
4998381,255,32955,19800
27479,389,9137,31
1618303,101,5141,3415
1405140,6798,347232,9398
4634592,1628,361493,43605
4562,4689,38480,88
7257524,433,102957,13122
2263,29,161,3
41304678,5740,18279,101315
12184,5056,12581,540
22597,251,48863,613
1344,117,1126,13
7769364,23,522611,30022
42297,92,2541,705
1340941,4123,913122,6819
2082850,3185,31361,4770
7769325,23,522611,30026
406993,22,53277,2611
452416,420,14055,326
59410,47210,257876,237
8621944,590,335402,55930
5539,5026,5216,140
336045,2461,145347,8711
2229615,0,11211,13166
602386,245,4005,162
4684726,16,3244,1562
1243,2252,17387,58
61211,2792,14015,502
75692,43060,201581,49
641370,541,41998,11820
3141921,865,6618,12133
7769325,23,522611,30026
2897862,47,4150,7314
425196,204,18557,1415
52926791,877,471443,215314
601096,4201,283274,3780
945236,1999,55296,4439
2431464,616,30298,8173
10473717,1060,746377,69134
14411522,458,765745,12660
98142,1918,15295,1080
578,259,16008,2
377628,10629,7346,1638
1540393,53,22252,3005
52624,48990,36836,22
32867,832,14833,297
7405,0,762,92
29154,227,12280,155
129007,643,21990,2030
49589,2400,10644,1754
175287,72,712,488
5296524,1925,22187,34243
213568,1259,4989,697
20322,188,7905,236
1528,454,456,4
4365756,296,1014727,29069
1510426,701,111775,3078
19554,6638,24603,864
1145161,10382,50748,3950
5908391,300,17915,22471
8930986,67768,230459,70166
2129,1186,9384,15
23842,898,64645,379
33421,759,2056,175
734905,20,220650,2410
1707703,152,69165,7236
3302,761,54334,6
1319312,791,81149,9476
263,540,6694,0
111393,1953,59661,1657
2404542,1311,74398,7266
16681482,0,7701,9702
95328,73933,102432,92
556787,4049,6699,1704
58079955,1104,373315,154337
4563,1076,92099,36
93116,2158,32911,340
1566595,82,143533,5656
7260,1003,5553,213
4634631,1628,361493,43601
380828,6148,6691,4025
36490095,18,345837,131149
1375158,1026,382354,22889
2660259,10994,470423,20730
721909,10820,64185,8460
747307,53,43018,10198
492785,2108,149400,6343
2117038,62,18915,8191
20349,199,60817,436
2140913,109,4872,8385
7965284,2027,148058,17273
22112,7813,11188,269
58080034,1104,373315,154346
44059,1689,9953,533
3654,2312,5424,87
15989,1567,14826,485
11021,1192,38790,186
4685435,427,305400,7602
708838,206,455695,2648
4365756,296,1014727,29069
11486185,720,153467,19902
364884,1,25414,4293
3770,3798,85916,2
319006,463,79919,2526
4998389,255,32955,19800
2355760,5045,41393,13748
7406085,430,13029,24651
492785,2108,149400,6343
533803,8944,67044,1127
7258,1708,43951,27
156191,4042,208993,343
17475806,488,384868,65507
236666,44966,203761,1069
206410,326,3582,125
1645859,83,3197,387
1319311,791,81149,9476
23314,2212,16686,336
47671,4956,34288,98
223564,7700,20096,810
17475806,488,384868,65507
12898,4741,8496,84
144165,2233,16237,704
1590804,110,158956,9293
56403,6415,221532,641
3271,1815,3819,132
6462,2041,16970,9
13680,6382,161557,184
7769364,23,522611,30022
58080040,1104,373315,154346
58080041,1104,373315,154346
349242,1036,17156,3412
5878893,59,14497,11673
269083,968,101864,1235
297312,2066,38325,2393
22081,22699,42037,14
6919456,0,557735,6103
1570,1481,1027,64
79897,3713,20563,1118
275113,92,199117,2774
60022,2463,51527,1421
11247661,1752,69345,35078
1605,8,91,4
29401355,309,16315,5722
550643,460,97934,4006
36490105,18,345837,131149
2034785,591,2188,689
627159,993,112571,8342
282498,842,28729,1109
2575428,775,375697,8398
10623876,4623,19579,51616
301006,2199,67986,987
421795,1881,346375,8081
76742,1273,16519,252
52927274,877,471443,215309
122224,83577,30141,178
252730,4093,351735,1062
11644,951,8784,99
4365757,296,1014727,29069
39,60,461,0
70177,55983,23414,274
2660259,10994,470423,20730
2934058,1618,49409,11708
160861,0,69973,243
1281284,860,580989,2280
23878,11539,51597,46
134043,1969,161662,3053
468250,1183,28706,597
150969,23605,72945,995
284949,948,16549,1916
36501,3118,32859,320
52926800,877,471443,215314
2707119,1460,7530,23051
4149671,684,169788,27615
118866,881,5510,1402
4412102,459,5725,10315
55248,1780,57189,131
58225,1367,140569,769
2229615,0,11211,13166
69168,518,10096,1441
137129,996,115772,1307
1069253,392,91846,1582
4873,713,60239,17
7341,6266,232051,122
267719,1481,26315,4647
18386422,3,229753,4481
523678,693,23816,3155
1535046,27,22828,960
34176926,48,8198,39074
410677,914,14689,1362
6158,197,10488,18
91117,76,26666,153
682349,883,11391,3546
7770687,240,304784,55973
3411026,24094,22784,14496
87197,5544,96884,75
293546,1324,10859,1219
23413,550,41859,130
547758,2622,23623,2603
9293,9328,29124,9
147433,68172,97346,472
92003374,114,17743,94971
855275,355,51498,4809
2326914,608,297149,26572
30,17,198,0
2170937,377,224376,6963
13189,3392,9856,136
29636,1473,5389,607
455902,3571,103752,4044
771551,759,6353,2208
1995046,22484,15411,9443
246779,2887,33463,1155
1764906,293,271458,19814
2120844,2035,13810,8997
7965284,2027,148058,17273
361566,1250,65657,2064
903278,306,353006,8604
3933874,7058,432804,35576
61206,861,19255,926
58080046,1104,373315,154346
58080047,1104,373315,154346
588735,110,92921,1030
1660770,639,47623,1271
19397015,50,17214,3213
593031,3273,33195,6576
40115,10007,197831,784
3445,2707,484,18
5207838,3105,58165,7102
19160118,1714,426918,106520
319006,463,79919,2526
6312387,2924,307496,21117
11688,47,6737,322
1724631,803,254432,13688
8290461,172778,573643,13626
78663330,2431,32747,28632
843171,935,6170,3253
1160844,80,11564,202
178687,1348,68893,1511
1995012,22484,15411,9442
25556155,11,24081,18003
35323,2158,5561,750
886495,1836,77154,3551
3832,4859,6950,2
798890,18417,23537,6460
300612,927,8446,1728
37452,11265,2144,32
867168,483,24690,2566
708450,996,25540,4269
44509,32,26970,100
7965320,2027,148058,17276
2163,1866,21720,4
5876,633,35953,105
1707801,152,69165,7236
2660261,10994,470423,20730
1708637,296,543119,2077
6259601,670,775474,8853
17475806,488,384868,65507
89674,828,9176,690
122857,59412,85985,146
2808,2917,1625,19
820460,1589,292156,3806
4869,2391,13690,116
2773,743,2418,125
500694,661,164571,5643
1501981,646,24312,12869
73107,5970,84050,1359
275478,0,59526,427
1691845,5717,269095,18729
1072761,51813,327527,5259
42315,1981,37372,1624
75177,5541,43376,1793
3933874,7058,432804,35576
1445416,3637,356237,2213
3402,1376,12128,59
263020,732,4784,2997
10623875,4623,19579,51616
9856,855,8037,54
3623436,6828,76021,33780
36490116,18,345837,131149
19839866,1065,371723,125454
1501811,366,160654,9378
774844,5181,24333,3147
726985,60,10531,1054
2229614,0,11211,13166
153880,5379,131777,1018
137302,783,9315,3345
275478,0,59526,427
621762,3592,161844,622
839255,3250,444749,3070
54989,4276,5656,166
112882,99579,32502,198
10220624,1558,18151,23725
3539863,1816,1067714,6341
25556155,11,24081,18003
24746,2276,1996,241
4998396,255,32955,19800
56569,7917,23488,283
147836,581,125351,3144
2229614,0,11211,13166
696,272,5844,0
58080054,1104,373315,154346
56512,45966,13844,86
18639,1408,10920,122
1268,721,4247,4
727782,1142,19194,2397
599143,89024,108386,3362
16608,0,31861,265
2575429,775,375697,8398
2575429,775,375697,8398
647172,2033,63115,2690
6919454,0,557735,6103
4741871,912,374620,37014
548611,10316,243353,1784
582341,2006,14535,3260
1283843,586,37916,7317
1598865,1391,27502,5159
1501981,646,24312,12869
1445416,3637,356237,2213
7576,321,4230,177
455780,1487,94296,3986
36735,2999,16758,296
148438,2647,53982,1070
28744,297,2348,197
2149670,4,31215,1791
971399,65200,333075,3196
4530695,4461,45802,2695
596,2189,10176,56
739,302,395,2
1283842,586,37916,7320
1883521,535,213160,5361
253177,1944,16884,1710
13907794,93,491767,48741
3016,2648,89808,86
58080058,1104,373315,154346
21867,264,14919,293
40533,1190,22106,452
80878,3725,68089,1560
842091,588002,79004,2220
4275,1160,80474,36
36490122,18,345837,131149
523687,693,23816,3154
123781,9262,72292,1210
2698,3070,88882,12
52495,996,7207,1203
609840,2495,9134,1388
1736522,1610,13840,11562
7479,1475,97028,218
4822193,565,183816,5538
293546,1324,10859,1219
25160974,1218,853699,133990
14906,1058,9770,393
977757,221,70566,3407
671795,1,31174,402
13907724,93,491767,48741
1218978,27637,239152,5007
3396422,2730,464625,21499
864,823,745,11
455781,1487,94296,3986
7965320,2027,148058,17276
199080,598,59981,4144
170952,5034,22415,3241
157868,2022,24545,1413
25037,215,2237,21
3343850,10480,257224,25474
90245,1700,45431,737
1429921,418,42580,512
507235,1219,69225,7100
2934066,1618,49409,11708
1501982,646,24312,12869
176031,119308,444500,184
40647,26572,283602,138
9103588,1857,338240,50542
1113757,60841,312963,801
6919482,0,557735,6103
23316,2034,1083,794
37362,1292,65090,349
50113,31553,43073,22
2326957,608,297149,26571
1452513,1076,17587,12210
19160119,1714,426918,106520
579128,2265,110514,2916
203384,1389,25494,78
2027663,1537,67442,10819
6008550,768,238515,8468
5093277,2193,522423,3227
58080063,1104,373315,154346
325976,185,4860,146
19611,5196,70655,543
7965320,2027,148058,17276
358428,690,16109,348
38526,1206,13001,701
2289313,8,12740,1102
1179433,488,256607,6315
2272,5002,60632,5
252,11,68,0
3933874,7058,432804,35574
7406088,430,13029,24651
8154380,1643,45141,17709
42937,4115,10993,1569
34001,9713,31387,88
5959060,278,8457,2144
50232,957,17234,499
230044,163402,26889,1530
2789363,966,18894,8323
2361858,581,131081,2542
829,1333,1525,3
5843732,10,18669,20183
267175,4811,55933,2321
15809365,6826,318200,104352
13907800,93,491767,48741
8350761,1061,975332,8226
6172,699,3251,50
6915165,25,207337,12586
10966,967,132784,54
1144243,613,380353,8462
1409938,3165,18446,4022
1490422,4973,27551,4205
174774,441,23558,1130
671795,1,31174,402
4998400,255,32955,19800
125209,4863,158969,3975
360256,2429,95249,1434
7828741,627,13075,30055
80181,4162,10100,272
764,429,17987,20
919274,529,80447,1951
27568846,186,66007,64804
4153545,170,645485,1929
6259604,670,775474,8853
523678,693,23816,3155
986815,7499,47086,8155
113410,648,7543,689
1164028,391,82863,3066
468250,1183,28706,597
143342,1983,9120,308
1224270,383,14064,746
